item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi,judge_pair_scores
gemini_2.5_flash_lite:abc384_d:343:bwd,-7.551789283752441,-5.916037559509277,7.551789283752441,7.495820045471191,factor_1,gemini_2.5_flash_lite:abc384_d:343:bwd,1354,gemini_2.5_flash_lite:abc384_d:343,abc384_d,gemini_2.5_flash_lite,bwd,medium,B,2.7654929161071777,2.765429735183716,-11.33627986907959,-0.49579524993896484,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:2730:303:bwd,-7.56349515914917,-5.927743434906006,7.56349515914917,2.8474719524383545,factor_1,gemini_2.5_flash:2730:303:bwd,884,gemini_2.5_flash:2730:303,2730,gemini_2.5_flash,bwd,easy,B,5.300238132476807,5.298370838165283,-16.312549591064453,4.4570631980896,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc387_c:156:bwd,-7.580423831939697,-5.944672107696533,7.580423831939697,7.517879009246826,factor_1,gemini_2.5_pro:abc387_c:156:bwd,481,gemini_2.5_pro:abc387_c:156,abc387_c,gemini_2.5_pro,bwd,medium,B,2.77522873878479,2.7751564979553223,-11.383978843688965,-0.5053653717041016,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc361_b:389:fwd,-7.585881233215332,-5.950129508972168,7.585881233215332,-4.428602695465088,factor_1,gemini_2.5_flash:abc361_b:389:fwd,970,gemini_2.5_flash:abc361_b:389,abc361_b,gemini_2.5_flash,fwd,easy,A,1.4321256875991821,1.4338608980178833,-8.760497093200684,-3.1397621631622314,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc399_c:376:bwd,-7.5886616706848145,-5.95290994644165,7.5886616706848145,1.1065794229507446,factor_1,gemini_2.5_flash_lite:abc399_c:376:bwd,1387,gemini_2.5_flash_lite:abc399_c:376,abc399_c,gemini_2.5_flash_lite,bwd,medium,B,3.4171242713928223,3.4165124893188477,-12.649274826049805,0.7434544563293457,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc367_f:216:fwd,-7.593748569488525,-5.957996845245361,7.593748569488525,-3.3964831829071045,factor_1,gemini_2.5_flash:abc367_f:216:fwd,797,gemini_2.5_flash:abc367_f:216,abc367_f,gemini_2.5_flash,fwd,easy,A,1.474888801574707,1.4765337705612183,-8.85200309753418,-3.063990592956543,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3382:337:bwd,-7.622849941253662,-5.987098217010498,7.622849941253662,7.550258636474609,factor_1,gemini_2.5_flash:3382:337:bwd,918,gemini_2.5_flash:3382:337,3382,gemini_2.5_flash,bwd,medium,B,2.789597272872925,2.7895116806030273,-11.454541206359863,-0.5196552276611328,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:abc368_f:155:fwd,-7.625764846801758,-5.990013122558594,7.625764846801758,-6.772096633911133,factor_1,qwen3_235b:abc368_f:155:fwd,1555,qwen3_235b:abc368_f:155,abc368_f,qwen3_235b,fwd,easy,A,3.477851390838623,3.4771928787231445,-12.80531120300293,0.8252849578857422,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:3607:119:bwd,-7.626009464263916,-5.990257740020752,7.626009464263916,2.8580312728881836,factor_1,gemini_2.5_flash_lite:3607:119:bwd,1130,gemini_2.5_flash_lite:3607:119,3607,gemini_2.5_flash_lite,bwd,medium,B,5.389514446258545,5.387593746185303,-16.549942016601562,4.5694260597229,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_3.7_sonnet:3620:67:bwd,-7.629294395446777,-5.993542671203613,7.629294395446777,1.1122162342071533,factor_1,claude_3.7_sonnet:3620:67:bwd,67,claude_3.7_sonnet:3620:67,3620,claude_3.7_sonnet,bwd,easy,B,3.443669080734253,3.4430367946624756,-12.741894721984863,0.7548093795776367,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:abc383_b:151:fwd,-7.632014751434326,-5.996263027191162,7.632014751434326,-1.6879920959472656,factor_1,gemini_2.5_pro:abc383_b:151:fwd,476,gemini_2.5_pro:abc383_b:151,abc383_b,gemini_2.5_pro,fwd,easy,A,3.6872377395629883,3.6864233016967773,-13.22165298461914,1.2291269302368164,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc380_f:240:fwd,-7.636362552642822,-6.000610828399658,7.636362552642822,-6.835571765899658,factor_1,claude_4_sonnet:abc380_f:240:fwd,2058,claude_4_sonnet:abc380_f:240,abc380_f,claude_4_sonnet,fwd,hard,A,3.5250022411346436,3.524308204650879,-12.908254623413086,0.9070334434509277,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc321_e:210:bwd,-7.638117790222168,-6.002366065979004,7.638117790222168,7.594643592834473,factor_1,gemini_2.5_flash_lite:abc321_e:210:bwd,1221,gemini_2.5_flash_lite:abc321_e:210,abc321_e,gemini_2.5_flash_lite,bwd,medium,B,2.8044421672821045,2.8043429851531982,-11.498878479003906,-0.5058536529541016,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc399_c:424:bwd,-7.639763832092285,-6.004012107849121,7.639763832092285,7.794947624206543,factor_1,gemini_2.5_flash:abc399_c:424:bwd,1005,gemini_2.5_flash:abc399_c:424,abc399_c,gemini_2.5_flash,bwd,easy,B,2.8430423736572266,2.8429079055786133,-11.576111793518066,-0.4319124221801758,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:abc377_f:234:bwd,-7.639995098114014,-6.00424337387085,7.639995098114014,7.610104560852051,factor_1,gemini_2.5_flash:abc377_f:234:bwd,815,gemini_2.5_flash:abc377_f:234,abc377_f,gemini_2.5_flash,bwd,easy,B,2.808950662612915,2.808847427368164,-11.509584426879883,-0.4989023208618164,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3649:128:fwd,-7.646552562713623,-6.010800838470459,7.646552562713623,-1.691245436668396,factor_1,gemini_2.5_flash_lite:3649:128:fwd,1139,gemini_2.5_flash_lite:3649:128,3649,gemini_2.5_flash_lite,fwd,medium,A,3.700270652770996,3.699446678161621,-13.261716842651367,1.240114688873291,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3805:106:fwd,-7.651368618011475,-6.0156168937683105,7.651368618011475,-1.6928056478500366,factor_1,qwen3_235b:3805:106:fwd,1506,qwen3_235b:3805:106,3805,qwen3_235b,fwd,easy,A,3.7046525478363037,3.7038252353668213,-13.275114059448242,1.2438807487487793,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:3402:14:fwd,-7.667069911956787,-6.031318187713623,7.667069911956787,-1.6962947845458984,factor_1,gemini_2.5_pro:3402:14:fwd,339,gemini_2.5_pro:3402:14,3402,gemini_2.5_pro,fwd,medium,A,3.71878981590271,3.717952251434326,-13.318504333496094,1.2558684349060059,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3522:348:bwd,-7.676281929016113,-6.040530204772949,7.676281929016113,2.884561777114868,factor_1,gemini_2.5_flash:3522:348:bwd,929,gemini_2.5_flash:3522:348,3522,gemini_2.5_flash,bwd,easy,B,5.460893630981445,5.458930492401123,-16.740034103393555,4.658973693847656,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:1883_C:1:bwd,-7.689432144165039,-6.053680419921875,7.689432144165039,2.883075475692749,factor_1,gemini_2.5_flash_lite:1883_C:1:bwd,1012,gemini_2.5_flash_lite:1883_C:1,1883_C,gemini_2.5_flash_lite,bwd,medium,B,5.480504989624023,5.478529930114746,-16.79159927368164,4.684238433837891,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3184:22:bwd,-7.7016119956970215,-6.065860271453857,7.7016119956970215,2.894336223602295,factor_1,gemini_2.5_flash:3184:22:bwd,603,gemini_2.5_flash:3184:22,3184,gemini_2.5_flash,bwd,easy,B,5.497420310974121,5.49543571472168,-16.8369140625,4.705193996429443,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3716:103:fwd,-7.710806846618652,-6.075055122375488,7.710806846618652,-6.875123977661133,factor_1,gemini_2.5_flash:3716:103:fwd,684,gemini_2.5_flash:3716:103,3716,gemini_2.5_flash,fwd,medium,A,3.5591349601745605,3.558415174484253,-13.049549102783203,0.8994388580322266,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3438:59:bwd,-7.715203762054443,-6.079452037811279,7.715203762054443,2.9123263359069824,factor_1,claude_4_sonnet:3438:59:bwd,1877,claude_4_sonnet:3438:59,3438,claude_4_sonnet,bwd,easy,B,5.513879299163818,5.511884689331055,-16.88274574279785,4.723842144012451,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:3786:80:bwd,-7.723536491394043,-6.087784767150879,7.723536491394043,2.9003429412841797,factor_1,claude_4_opus:3786:80:bwd,1698,claude_4_opus:3786:80,3786,claude_4_opus,bwd,medium,B,5.529613018035889,5.527609348297119,-16.921897888183594,4.746329307556152,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc364_c:210:fwd,-7.724978923797607,-6.089227199554443,7.724978923797607,-1.70786452293396,factor_1,claude_4_sonnet:abc364_c:210:fwd,2028,claude_4_sonnet:abc364_c:210,abc364_c,claude_4_sonnet,fwd,easy,A,3.7712185382843018,3.770343065261841,-13.47909927368164,1.300645351409912,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3654:129:fwd,-7.727287292480469,-6.091535568237305,7.727287292480469,-7.039064407348633,factor_1,gemini_2.5_flash_lite:3654:129:fwd,1140,gemini_2.5_flash_lite:3654:129,3654,gemini_2.5_flash_lite,fwd,hard,A,3.660961866378784,3.6601667404174805,-13.265462875366211,1.0823912620544434,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:abc395_f:260:fwd,-7.7317214012146,-6.0959696769714355,7.7317214012146,-1.7099378108978271,factor_1,claude_4_sonnet:abc395_f:260:fwd,2078,claude_4_sonnet:abc395_f:260,abc395_f,claude_4_sonnet,fwd,medium,A,3.7774641513824463,3.7765843868255615,-13.498075485229492,1.306135654449463,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3356:38:bwd,-7.742148399353027,-6.106396675109863,7.742148399353027,2.90976619720459,factor_1,gemini_2.5_flash:3356:38:bwd,619,gemini_2.5_flash:3356:38,3356,gemini_2.5_flash,bwd,easy,B,5.556425094604492,5.554405212402344,-16.993030548095703,4.780238151550293,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:arc189_d:215:fwd,-7.744358062744141,-6.108606338500977,7.744358062744141,-6.930577278137207,factor_1,qwen3_235b:arc189_d:215:fwd,1615,qwen3_235b:arc189_d:215,arc189_d,qwen3_235b,fwd,hard,A,3.601750373840332,3.600998640060425,-13.166563987731934,0.9493513107299805,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash:abc388_f:264:fwd,-7.746747970581055,-6.110996246337891,7.746747970581055,-6.986771583557129,factor_1,gemini_2.5_flash:abc388_f:264:fwd,845,gemini_2.5_flash:abc388_f:264,abc388_f,gemini_2.5_flash,fwd,medium,A,3.6383769512176514,3.6375982761383057,-13.24068832397461,1.0186963081359863,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_opus:arc194_a:195:bwd,-7.747943878173828,-6.112192153930664,7.747943878173828,7.686084270477295,factor_1,claude_4_opus:arc194_a:195:bwd,1813,claude_4_opus:arc194_a:195,arc194_a,claude_4_opus,bwd,medium,B,2.844987630844116,2.844851493835449,-11.688100814819336,-0.536283016204834,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3600:77:fwd,-7.747988224029541,-6.112236499786377,7.747988224029541,-6.938806533813477,factor_1,gemini_2.5_flash:3600:77:fwd,658,gemini_2.5_flash:3600:77,3600,gemini_2.5_flash,fwd,easy,A,3.607841968536377,3.607085943222046,-13.182125091552734,0.9576520919799805,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_3.7_sonnet:abc368_f:145:bwd,-7.752404689788818,-6.116652965545654,7.752404689788818,2.9111745357513428,factor_1,claude_3.7_sonnet:abc368_f:145:bwd,145,claude_3.7_sonnet:abc368_f:145,abc368_f,claude_3.7_sonnet,bwd,easy,B,5.571853160858154,5.569824695587158,-17.033510208129883,4.800203800201416,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:3496:27:fwd,-7.763573169708252,-6.127821445465088,7.763573169708252,-6.953049182891846,factor_1,gemini_2.5_pro:3496:27:fwd,352,gemini_2.5_pro:3496:27,3496,gemini_2.5_pro,fwd,hard,A,3.6194491386413574,3.6186845302581787,-13.220443725585938,0.9648003578186035,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 0.0, 'qwen3_5_27b': 0.0}"
claude_4_sonnet:3033:24:fwd,-7.776449680328369,-6.140697956085205,7.776449680328369,-3.4834189414978027,factor_1,claude_4_sonnet:3033:24:fwd,1842,claude_4_sonnet:3033:24,3033,claude_4_sonnet,fwd,medium,A,1.4904106855392456,1.4920238256454468,-9.065064430236816,-3.2163312435150146,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3438:342:bwd,-7.783401012420654,-6.14764928817749,7.783401012420654,2.918370008468628,factor_1,gemini_2.5_flash:3438:342:bwd,923,gemini_2.5_flash:3438:342,3438,gemini_2.5_flash,bwd,easy,B,5.6181793212890625,5.616123199462891,-17.155250549316406,4.859952449798584,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_pro:3794:72:fwd,-7.786744117736816,-6.150992393493652,7.786744117736816,-4.515632629394531,factor_1,gemini_2.5_pro:3794:72:fwd,397,gemini_2.5_pro:3794:72,3794,gemini_2.5_pro,fwd,hard,A,1.4354283809661865,1.4371564388275146,-8.967819213867188,-3.3341658115386963,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
gemini_2.5_flash_lite:abc326_e:220:bwd,-7.794613361358643,-6.1588616371154785,7.794613361358643,7.937840461730957,factor_1,gemini_2.5_flash_lite:abc326_e:220:bwd,1231,gemini_2.5_flash_lite:abc326_e:220,abc326_e,gemini_2.5_flash_lite,bwd,medium,B,2.9064292907714844,2.906238317489624,-11.85508918762207,-0.4626345634460449,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_sonnet:abc355_d:201:fwd,-7.8089070320129395,-6.173155307769775,7.8089070320129395,-1.7265211343765259,factor_1,claude_4_sonnet:abc355_d:201:fwd,2019,claude_4_sonnet:abc355_d:201,abc355_d,claude_4_sonnet,fwd,easy,A,3.848766565322876,3.8478357791900635,-13.714913368225098,1.3686027526855469,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash:3261:28:bwd,-7.844487190246582,-6.208735466003418,7.844487190246582,2.942089080810547,factor_1,gemini_2.5_flash:3261:28:bwd,609,gemini_2.5_flash:3261:28,3261,gemini_2.5_flash,bwd,hard,B,5.709354400634766,5.707245349884033,-17.394935607910156,4.977465629577637,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3291:51:bwd,-7.8561577796936035,-6.2204060554504395,7.8561577796936035,7.803004741668701,factor_1,gemini_2.5_flash_lite:3291:51:bwd,1062,gemini_2.5_flash_lite:3291:51,3291,gemini_2.5_flash_lite,bwd,easy,B,2.893728017807007,2.8935482501983643,-11.89176082611084,-0.5490512847900391,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 0.0, 'mistral_8b': 1.0, 'mistral_14b': 0.0, 'qwen3_5_0_8b': 0.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 1.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
qwen3_235b:3784:100:fwd,-7.864877700805664,-6.2291259765625,7.864877700805664,-1.739166498184204,factor_1,qwen3_235b:3784:100:fwd,1500,qwen3_235b:3784:100,3784,qwen3_235b,fwd,easy,A,3.901376485824585,3.9004085063934326,-13.873926162719727,1.4156746864318848,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
gemini_2.5_flash_lite:3298:54:fwd,-7.871098518371582,-6.235346794128418,7.871098518371582,-1.7390484809875488,factor_1,gemini_2.5_flash_lite:3298:54:fwd,1065,gemini_2.5_flash_lite:3298:54,3298,gemini_2.5_flash_lite,fwd,easy,A,3.9070730209350586,3.9061009883880615,-13.891304969787598,1.4206113815307617,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 1.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 1.0}"
claude_4_opus:abc377_e:162:fwd,-7.881213188171387,-6.245461463928223,7.881213188171387,-4.592038631439209,factor_1,claude_4_opus:abc377_e:162:fwd,1780,claude_4_opus:abc377_e:162,abc377_e,claude_4_opus,fwd,medium,A,1.4419676065444946,1.4436817169189453,-9.075078010559082,-3.4158451557159424,"{'claude_haiku_4_5': 1.0, 'mistral_3b': 1.0, 'mistral_8b': 1.0, 'mistral_14b': 1.0, 'qwen3_5_0_8b': 1.0, 'qwen3_5_2b': 0.0, 'qwen3_5_4b': 0.0, 'qwen3_5_9b': 1.0, 'qwen3_5_27b': 0.0}"
