item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,loading_factor_2,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi
claude_4_sonnet:abc324_e:159:bwd,-5.018676,-3.6045804,5.018676,-2.6598217,-2.099936,factor_1,claude_4_sonnet:abc324_e:159:bwd,1977,claude_4_sonnet:abc324_e:159,abc324_e,claude_4_sonnet,bwd,hard,B,11.763698,11.758736,-26.651703,19.442543
gemini_2.5_flash:abc372_c:401:fwd,-5.0242414,-3.610146,5.0242414,0.7288067,1.2165433,factor_2,gemini_2.5_flash:abc372_c:401:fwd,982,gemini_2.5_flash:abc372_c:401,abc372_c,gemini_2.5_flash,fwd,easy,A,2.8720138,2.8732395,-9.241695,2.0214033
gemini_2.5_flash:abc359_e:385:fwd,-5.0361676,-3.6220722,5.0361676,2.0389419,0.03979015,factor_1,gemini_2.5_flash:abc359_e:385:fwd,966,gemini_2.5_flash:abc359_e:385,abc359_e,gemini_2.5_flash,fwd,easy,A,2.6918745,2.6933591,-8.901056,1.6569118
gemini_2.5_flash:abc347_c:381:fwd,-5.041186,-3.6270905,5.041186,7.7726855,4.567663,factor_1,gemini_2.5_flash:abc347_c:381:fwd,962,gemini_2.5_flash:abc347_c:381,abc347_c,gemini_2.5_flash,fwd,medium,A,9.95247,9.948484,-23.12612,15.871939
gemini_2.5_flash:abc378_f:238:fwd,-5.043818,-3.6297226,5.043818,-2.387381,6.257763,factor_2,gemini_2.5_flash:abc378_f:238:fwd,819,gemini_2.5_flash:abc378_f:238,abc378_f,gemini_2.5_flash,fwd,easy,A,3.4090366,3.409599,-10.312536,3.0530915
claude_3.7_sonnet:3555:59:fwd,-5.0476127,-3.6335173,5.0476127,0.7356697,1.2178729,factor_2,claude_3.7_sonnet:3555:59:fwd,59,claude_3.7_sonnet:3555:59,3555,claude_3.7_sonnet,fwd,easy,A,2.8924406,2.8936384,-9.305048,2.038014
gemini_2.5_pro:abc320_c:224:bwd,-5.0527153,-3.63862,5.0527153,1.8164105,-4.3914876,factor_2,gemini_2.5_pro:abc320_c:224:bwd,549,gemini_2.5_pro:abc320_c:224,abc320_c,gemini_2.5_pro,bwd,easy,B,7.5060477,7.5034695,-18.34542,11.06818
gemini_2.5_pro:3631:42:bwd,-5.056174,-3.6420784,5.056174,-2.4611688,-0.8541528,factor_1,gemini_2.5_pro:3631:42:bwd,367,gemini_2.5_pro:3631:42,3631,gemini_2.5_pro,bwd,hard,B,9.661462,9.657638,-22.571049,15.286892
gemini_2.5_flash:abc368_d:217:bwd,-5.0610094,-3.646914,5.0610094,-0.96232015,-1.5869083,factor_2,gemini_2.5_flash:abc368_d:217:bwd,798,gemini_2.5_flash:abc368_d:217,abc368_d,gemini_2.5_flash,bwd,easy,B,1.7495269,1.7529463,-7.082689,-0.2111392
claude_4_sonnet:3571:79:fwd,-5.061302,-3.6472068,5.061302,2.0446548,0.04213138,factor_1,claude_4_sonnet:3571:79:fwd,1897,claude_4_sonnet:3571:79,3571,claude_4_sonnet,fwd,easy,A,2.7092237,2.7106826,-8.960145,1.6657314
claude_3.7_sonnet:abc344_c:281:fwd,-5.0681386,-3.6540432,5.0681386,2.0285583,0.04897953,factor_1,claude_3.7_sonnet:abc344_c:281:fwd,281,claude_3.7_sonnet:abc344_c:281,abc344_c,claude_3.7_sonnet,fwd,easy,A,2.709726,2.7111843,-8.967964,1.6598783
gemini_2.5_flash:abc344_d:380:bwd,-5.072397,-3.6583018,5.072397,-2.7154095,-1.2905247,factor_1,gemini_2.5_flash:abc344_d:380:bwd,961,gemini_2.5_flash:abc344_d:380,abc344_d,gemini_2.5_flash,bwd,hard,B,11.143849,11.139217,-25.491169,18.174564
gemini_2.5_pro:abc399_d:176:bwd,-5.092142,-3.6780467,5.092142,-3.9429529,1.1744255,factor_1,gemini_2.5_pro:abc399_d:176:bwd,501,gemini_2.5_pro:abc399_d:176,abc399_d,gemini_2.5_pro,bwd,hard,B,6.240556,6.238781,-15.906057,8.549965
gemini_2.5_flash:abc379_d:239:fwd,-5.1053877,-3.6912923,5.1053877,0.77917254,1.2122682,factor_2,gemini_2.5_flash:abc379_d:239:fwd,820,gemini_2.5_flash:abc379_d:239,abc379_d,gemini_2.5_flash,fwd,medium,A,2.9450529,2.9461796,-9.465805,2.08322
claude_4_sonnet:abc367_d:215:bwd,-5.1103334,-3.696238,5.1103334,-3.4141016,1.1040524,factor_1,claude_4_sonnet:abc367_d:215:bwd,2033,claude_4_sonnet:abc367_d:215,abc367_d,claude_4_sonnet,bwd,medium,B,5.608493,5.607153,-14.686258,7.2937818
claude_4_sonnet:3313:47:fwd,-5.123642,-3.7095466,5.123642,8.2031555,-1.8472039,factor_1,claude_4_sonnet:3313:47:fwd,1865,claude_4_sonnet:3313:47,3313,claude_4_sonnet,fwd,easy,A,6.4809566,6.479023,-16.408432,8.989338
gemini_2.5_flash:abc372_d:402:bwd,-5.1379128,-3.7238173,5.1379128,-0.9730664,-1.5957488,factor_2,gemini_2.5_flash:abc372_d:402:bwd,983,gemini_2.5_flash:abc372_d:402,abc372_d,gemini_2.5_flash,bwd,medium,B,1.7621323,1.7655153,-7.1842275,-0.26340723
claude_3.7_sonnet:abc358_d:135:fwd,-5.1429367,-3.7288413,5.1429367,0.7655109,1.2297953,factor_2,claude_3.7_sonnet:abc358_d:135:fwd,135,claude_3.7_sonnet:abc358_d:135,abc358_d,claude_3.7_sonnet,fwd,easy,A,2.9784884,2.9795709,-9.5688,2.1111178
claude_4_sonnet:abc390_e:251:bwd,-5.15055,-3.7364545,5.15055,-3.594813,1.1411453,factor_1,claude_4_sonnet:abc390_e:251:bwd,2069,claude_4_sonnet:abc390_e:251,abc390_e,claude_4_sonnet,bwd,medium,B,6.015959,6.014335,-15.524551,8.051643
gemini_2.5_flash_lite:abc334_b:227:fwd,-5.152595,-3.7384996,5.152595,0.81791127,4.1296506,factor_2,gemini_2.5_flash_lite:abc334_b:227:fwd,1238,gemini_2.5_flash_lite:abc334_b:227,abc334_b,gemini_2.5_flash_lite,fwd,medium,A,1.723141,1.7266378,-7.12271,-0.3542893
claude_4_sonnet:3104:28:fwd,-5.1702304,-3.756135,5.1702304,2.059728,0.056997627,factor_1,claude_4_sonnet:3104:28:fwd,1846,claude_4_sonnet:3104:28,3104,claude_4_sonnet,fwd,easy,A,2.7835517,2.7849019,-9.214542,1.7022729
gemini_2.5_flash:3308:33:fwd,-5.175257,-3.7611618,5.175257,1.2684256,9.5295925,factor_2,gemini_2.5_flash:3308:33:fwd,614,gemini_2.5_flash:3308:33,3308,gemini_2.5_flash,fwd,hard,A,3.2839396,3.2846446,-10.199065,2.6767416
gemini_2.5_flash_lite:3714:145:bwd,-5.1835465,-3.7694511,5.1835465,-2.6973011,-2.0371943,factor_1,gemini_2.5_flash_lite:3714:145:bwd,1156,gemini_2.5_flash_lite:3714:145,3714,gemini_2.5_flash_lite,bwd,hard,B,12.498742,12.493393,-28.256502,20.7176
qwen3_235b:abc348_d:138:fwd,-5.1936345,-3.779539,5.1936345,0.81866467,4.1370573,factor_2,qwen3_235b:abc348_d:138:fwd,1538,qwen3_235b:abc348_d:138,abc348_d,qwen3_235b,fwd,easy,A,1.7278109,1.7312939,-7.1728754,-0.38620305
gemini_2.5_flash_lite:abc312_f:197:fwd,-5.195332,-3.7812366,5.195332,5.118091,1.0364758,factor_1,gemini_2.5_flash_lite:abc312_f:197:fwd,1208,gemini_2.5_flash_lite:abc312_f:197,abc312_f,gemini_2.5_flash_lite,fwd,easy,A,1.8971021,1.9001212,-7.505474,-0.056998968
claude_3.7_sonnet:abc382_d:303:fwd,-5.1976023,-3.7835069,5.1976023,2.077354,0.055277567,factor_1,claude_3.7_sonnet:abc382_d:303:fwd,303,claude_3.7_sonnet:abc382_d:303,abc382_d,claude_3.7_sonnet,fwd,easy,A,2.8060005,2.8073187,-9.2858515,1.7188377
claude_3.7_sonnet:3328:212:fwd,-5.2016573,-3.787562,5.2016573,5.136595,1.0380493,factor_1,claude_3.7_sonnet:3328:212:fwd,212,claude_3.7_sonnet:3328:212,3328,claude_3.7_sonnet,fwd,easy,A,1.9009497,1.9039592,-7.519322,-0.05580187
gemini_2.5_pro:abc332_d:226:fwd,-5.2108793,-3.796784,5.2108793,2.0993648,0.04700026,factor_1,gemini_2.5_pro:abc332_d:226:fwd,551,gemini_2.5_pro:abc332_d:226,abc332_d,gemini_2.5_pro,fwd,hard,A,2.8195512,2.8208501,-9.32565,1.7320824
gemini_2.5_pro:abc366_f:123:fwd,-5.212046,-3.7979507,5.212046,0.78913534,1.2364563,factor_2,gemini_2.5_pro:abc366_f:123:fwd,448,gemini_2.5_pro:abc366_f:123,abc366_f,gemini_2.5_pro,fwd,medium,A,3.0422983,3.043298,-9.762815,2.1669135
gemini_2.5_flash:3627:80:fwd,-5.2121496,-3.7980542,5.2121496,2.0717018,0.06150373,factor_1,gemini_2.5_flash:3627:80:fwd,661,gemini_2.5_flash:3627:80,3627,gemini_2.5_flash,fwd,easy,A,2.8143167,2.815623,-9.316675,1.7205672
qwen3_235b:arc188_a:212:bwd,-5.2181563,-3.804061,5.2181563,1.7774699,-4.383966,factor_2,qwen3_235b:arc188_a:212:bwd,1612,qwen3_235b:arc188_a:212,arc188_a,qwen3_235b,bwd,hard,B,7.6447177,7.6420555,-18.78249,11.174368
claude_3.7_sonnet:3413:44:fwd,-5.2182426,-3.8041472,5.2182426,-1.5377713,2.8923013,factor_2,claude_3.7_sonnet:3413:44:fwd,44,claude_3.7_sonnet:3413:44,3413,claude_3.7_sonnet,fwd,medium,A,1.7553384,1.758741,-7.25128,-0.35701466
gemini_2.5_flash:2824:4:fwd,-5.231081,-3.8169856,5.231081,2.1072874,0.047348693,factor_1,gemini_2.5_flash:2824:4:fwd,585,gemini_2.5_flash:2824:4,2824,gemini_2.5_flash,fwd,medium,A,2.834893,2.8361702,-9.375879,1.7419081
gemini_2.5_pro:abc304_e:76:fwd,-5.237718,-3.8236227,5.237718,0.77775645,1.2495474,factor_2,gemini_2.5_pro:abc304_e:76:fwd,401,gemini_2.5_pro:abc304_e:76,abc304_e,gemini_2.5_pro,fwd,easy,A,3.0657234,3.0666935,-9.834342,2.1870966
gemini_2.5_flash:abc399_d:286:bwd,-5.2400107,-3.8259153,5.2400107,-0.9910279,-1.6357751,factor_2,gemini_2.5_flash:abc399_d:286:bwd,867,gemini_2.5_flash:abc399_d:286,abc399_d,gemini_2.5_flash,bwd,medium,B,1.7835714,1.7868936,-7.328227,-0.32360387
claude_3.7_sonnet:abc368_f:145:bwd,-5.2440605,-3.829965,5.2440605,-0.20409796,-5.065954,factor_2,claude_3.7_sonnet:abc368_f:145:bwd,145,claude_3.7_sonnet:abc368_f:145,abc368_f,claude_3.7_sonnet,bwd,easy,B,11.461515,11.456714,-26.285126,18.625195
gemini_2.5_pro:3764:65:fwd,-5.260921,-3.8468256,5.260921,0.93974257,-0.95880306,factor_2,gemini_2.5_pro:3764:65:fwd,390,gemini_2.5_pro:3764:65,3764,gemini_2.5_pro,fwd,easy,A,6.897738,6.895537,-17.362078,9.6684265
claude_4_opus:3647:59:fwd,-5.2631307,-3.8490353,5.2631307,0.8061402,4.0398235,factor_2,claude_4_opus:3647:59:fwd,1677,claude_4_opus:3647:59,3647,claude_4_opus,fwd,medium,A,1.7215837,1.7250853,-7.2302027,-0.4678681
gemini_2.5_pro:arc194_a:198:fwd,-5.2644267,-3.8503313,5.2644267,0.9768469,-0.99730253,factor_2,gemini_2.5_pro:arc194_a:198:fwd,523,gemini_2.5_pro:arc194_a:198,arc194_a,gemini_2.5_pro,fwd,hard,A,6.9221973,6.919981,-17.413494,9.7128315
gemini_2.5_flash_lite:abc349_d:256:fwd,-5.283394,-3.8692985,5.283394,0.8141996,4.0999737,factor_2,gemini_2.5_flash_lite:abc349_d:256:fwd,1267,gemini_2.5_flash_lite:abc349_d:256,abc349_d,gemini_2.5_flash_lite,fwd,easy,A,1.7312185,1.7346914,-7.269294,-0.46930337
claude_4_opus:abc388_g:175:bwd,-5.294746,-3.8806505,5.294746,-2.536854,-1.3238157,factor_1,claude_4_opus:abc388_g:175:bwd,1793,claude_4_opus:abc388_g:175,abc388_g,claude_4_opus,bwd,medium,B,11.238593,11.233911,-25.899117,18.137814
gemini_2.5_flash:3363:41:bwd,-5.2972913,-3.8831959,5.2972913,-0.3107159,-4.4913187,factor_2,gemini_2.5_flash:3363:41:bwd,622,gemini_2.5_flash:3363:41,3363,gemini_2.5_flash,bwd,easy,B,8.696897,8.693616,-20.922684,13.156292
claude_4_opus:3495:43:fwd,-5.314332,-3.9002366,5.314332,2.0428083,0.09654838,factor_1,claude_4_opus:3495:43:fwd,1661,claude_4_opus:3495:43,3495,claude_4_opus,fwd,easy,A,2.870572,2.8718,-9.528965,1.7284913
claude_4_sonnet:abc302_e:130:fwd,-5.316965,-3.9028697,5.316965,0.760721,1.2796432,factor_2,claude_4_sonnet:abc302_e:130:fwd,1948,claude_4_sonnet:abc302_e:130,abc302_e,claude_4_sonnet,fwd,easy,A,3.138486,3.139365,-10.056025,2.2502856
claude_3.7_sonnet:3388:218:fwd,-5.319952,-3.9058566,5.319952,-0.028170587,0.8034415,factor_2,claude_3.7_sonnet:3388:218:fwd,218,claude_3.7_sonnet:3388:218,3388,claude_3.7_sonnet,fwd,easy,A,1.6801784,1.6838058,-7.206116,-0.605597
gemini_2.5_flash_lite:3460:85:bwd,-5.3228045,-3.908709,5.3228045,-1.0037762,-1.6541401,factor_2,gemini_2.5_flash_lite:3460:85:bwd,1096,gemini_2.5_flash_lite:3460:85,3460,gemini_2.5_flash_lite,bwd,medium,B,1.7990689,1.8023479,-7.441311,-0.37610722
qwen3_235b:abc392_f:197:fwd,-5.3336654,-3.91957,5.3336654,2.1111922,0.06627078,factor_1,qwen3_235b:abc392_f:197:fwd,1597,qwen3_235b:abc392_f:197,abc392_f,qwen3_235b,fwd,easy,A,2.9067378,2.907916,-9.619085,1.7799459
gemini_2.5_pro:3411:16:fwd,-5.334082,-3.9199867,5.334082,2.1392295,0.053618465,factor_1,gemini_2.5_pro:3411:16:fwd,341,gemini_2.5_pro:3411:16,3411,gemini_2.5_pro,fwd,medium,A,2.913014,2.9141839,-9.631787,1.7918139
gemini_2.5_flash:abc311_d:145:bwd,-5.3351345,-3.921039,5.3351345,-2.5732696,-1.1363137,factor_1,gemini_2.5_flash:abc311_d:145:bwd,726,gemini_2.5_flash:abc311_d:145,abc311_d,gemini_2.5_flash,bwd,hard,B,11.3854,11.380639,-26.227093,18.385014
qwen3_235b:3025:11:bwd,-5.3392277,-3.9251323,5.3392277,-4.10659,1.2280927,factor_1,qwen3_235b:3025:11:bwd,1411,qwen3_235b:3025:11,3025,qwen3_235b,bwd,medium,B,6.9519134,6.949678,-17.546501,9.696238
gemini_2.5_pro:abc400_d:177:fwd,-5.344864,-3.9307685,5.344864,2.0350277,0.10602221,factor_1,gemini_2.5_pro:abc400_d:177:fwd,502,gemini_2.5_pro:abc400_d:177,abc400_d,gemini_2.5_pro,fwd,hard,A,2.88605,2.8872566,-9.589792,1.7282548
claude_4_opus:3376:28:fwd,-5.34514,-3.9310446,5.34514,0.8134088,1.2605983,factor_2,claude_4_opus:3376:28:fwd,1646,claude_4_opus:3376:28,3376,claude_4_opus,fwd,easy,A,3.168769,3.169611,-10.143482,2.281393
gemini_2.5_flash_lite:3739:153:bwd,-5.3484535,-3.9343581,5.3484535,-2.5613132,-1.8267107,factor_1,gemini_2.5_flash_lite:3739:153:bwd,1164,gemini_2.5_flash_lite:3739:153,3739,gemini_2.5_flash_lite,bwd,easy,B,11.914168,11.909127,-27.276249,19.407532
claude_4_sonnet:3403:54:fwd,-5.36761,-3.9535146,5.36761,0.79888237,1.2744689,factor_2,claude_4_sonnet:3403:54:fwd,1872,claude_4_sonnet:3403:54,3403,claude_4_sonnet,fwd,easy,A,3.1900456,3.190862,-10.207603,2.3005748
gemini_2.5_flash_lite:3776:163:bwd,-5.372156,-3.9580607,5.372156,-1.0043733,-1.6071142,factor_2,gemini_2.5_flash_lite:3776:163:bwd,1174,gemini_2.5_flash_lite:3776:163,3776,gemini_2.5_flash_lite,bwd,hard,B,1.7989995,1.8022788,-7.490527,-0.42559433
gemini_2.5_flash_lite:abc381_c:334:fwd,-5.389902,-3.9758067,5.389902,0.844946,4.320937,factor_2,gemini_2.5_flash_lite:abc381_c:334:fwd,1345,gemini_2.5_flash_lite:abc381_c:334,abc381_c,gemini_2.5_flash_lite,fwd,medium,A,1.7676551,1.7710224,-7.447011,-0.5046027
gemini_2.5_flash:3580:74:fwd,-5.3913746,-3.9772792,5.3913746,0.7532735,1.3066124,factor_2,gemini_2.5_flash:3580:74:fwd,655,gemini_2.5_flash:3580:74,3580,gemini_2.5_flash,fwd,easy,A,3.2086952,3.209489,-10.267878,2.3133197
claude_3.7_sonnet:3502:229:bwd,-5.392389,-3.9782934,5.392389,-3.0638554,-0.8988999,factor_1,claude_3.7_sonnet:3502:229:bwd,229,claude_3.7_sonnet:3502:229,3502,claude_3.7_sonnet,bwd,medium,B,12.452442,12.447117,-28.374641,20.418056
claude_4_sonnet:abc334_d:173:fwd,-5.401003,-3.9869075,5.401003,-0.030008994,0.81550467,factor_2,claude_4_sonnet:abc334_d:173:fwd,1991,claude_4_sonnet:abc334_d:173,abc334_d,claude_4_sonnet,fwd,easy,A,1.7016177,1.7051793,-7.329059,-0.64475584
claude_4_sonnet:abc363_c:208:fwd,-5.4010506,-3.9869552,5.4010506,5.3920007,1.0638869,factor_1,claude_4_sonnet:abc363_c:208:fwd,2026,claude_4_sonnet:abc363_c:208,abc363_c,claude_4_sonnet,fwd,hard,A,1.9575281,1.9603977,-7.8293347,-0.1445756
qwen3_235b:abc315_c:116:bwd,-5.407224,-3.9931288,5.407224,-0.5234079,-3.4537516,factor_2,qwen3_235b:abc315_c:116:bwd,1516,qwen3_235b:abc315_c:116,abc315_c,qwen3_235b,bwd,easy,B,5.109221,5.108248,-14.005296,6.019038
gemini_2.5_flash:3031:320:fwd,-5.4089108,-3.9948153,5.4089108,0.833944,4.242906,factor_2,gemini_2.5_flash:3031:320:fwd,901,gemini_2.5_flash:3031:320,3031,gemini_2.5_flash,fwd,easy,A,1.7602586,1.763647,-7.4515634,-0.53806734
gemini_2.5_pro:3559:216:fwd,-5.411878,-3.9977827,5.411878,2.4994876,-0.23952681,factor_1,gemini_2.5_pro:3559:216:fwd,541,gemini_2.5_pro:3559:216,3559,gemini_2.5_pro,fwd,medium,A,2.8729367,2.8741612,-9.631139,1.6355734
gemini_2.5_pro:abc396_f:248:bwd,-5.424851,-4.0107555,5.424851,-3.0167973,-1.3052754,factor_1,gemini_2.5_pro:abc396_f:248:bwd,573,gemini_2.5_pro:abc396_f:248,abc396_f,gemini_2.5_pro,bwd,easy,B,13.391205,13.385392,-30.246124,22.224613
claude_4_sonnet:3299:45:fwd,-5.4312825,-4.017187,5.4312825,0.83987224,4.282801,factor_2,claude_4_sonnet:3299:45:fwd,1863,claude_4_sonnet:3299:45,3299,claude_4_sonnet,fwd,easy,A,1.7674108,1.7707788,-7.4879136,-0.5464606
gemini_2.5_flash_lite:3455:83:fwd,-5.4343567,-4.0202613,5.4343567,0.8072135,1.2885458,factor_2,gemini_2.5_flash_lite:3455:83:fwd,1094,gemini_2.5_flash_lite:3455:83,3455,gemini_2.5_flash_lite,fwd,easy,A,3.2558928,3.2566307,-10.403257,2.3627348
gemini_2.5_pro:arc192_d:195:fwd,-5.446082,-4.0319867,5.446082,0.78392804,1.3044515,factor_2,gemini_2.5_pro:arc192_d:195:fwd,520,gemini_2.5_pro:arc192_d:195,arc192_d,gemini_2.5_pro,fwd,easy,A,3.2685823,3.2693052,-10.439825,2.3758516
claude_4_sonnet:3466:67:bwd,-5.4463534,-4.032258,5.4463534,-4.0329394,1.2310057,factor_1,claude_4_sonnet:3466:67:bwd,1885,claude_4_sonnet:3466:67,3466,claude_4_sonnet,bwd,easy,B,7.1796308,7.1772532,-18.099674,10.035158
claude_3.7_sonnet:2828:7:fwd,-5.4514785,-4.037383,5.4514785,-0.03122409,0.8230257,factor_2,claude_3.7_sonnet:2828:7:fwd,7,claude_3.7_sonnet:2828:7,2828,claude_3.7_sonnet,fwd,medium,A,1.7150477,1.7185688,-7.405778,-0.6689882
claude_3.7_sonnet:abc318_c:103:bwd,-5.4517965,-4.037701,5.4517965,-3.0061533,-2.0891361,factor_1,claude_3.7_sonnet:abc318_c:103:bwd,103,claude_3.7_sonnet:abc318_c:103,abc318_c,claude_3.7_sonnet,bwd,medium,B,14.883037,14.876457,-33.195557,25.120155
gemini_2.5_flash:abc305_c:367:bwd,-5.456111,-4.0420156,5.456111,-0.471989,-3.8188984,factor_2,gemini_2.5_flash:abc305_c:367:bwd,948,gemini_2.5_flash:abc305_c:367,abc305_c,gemini_2.5_flash,bwd,easy,B,6.208404,6.2066507,-16.20705,8.12302
gemini_2.5_flash:2833:309:fwd,-5.459664,-4.0455685,5.459664,5.303884,1.0826573,factor_1,gemini_2.5_flash:2833:309:fwd,890,gemini_2.5_flash:2833:309,2833,gemini_2.5_flash,fwd,medium,A,1.9520487,1.9549315,-7.8772345,-0.21390271
gemini_2.5_flash_lite:3573:111:bwd,-5.476913,-4.0628176,5.476913,2.0543854,-4.899872,factor_2,gemini_2.5_flash_lite:3573:111:bwd,1122,gemini_2.5_flash_lite:3573:111,3573,gemini_2.5_flash_lite,bwd,easy,B,9.926954,9.922982,-23.511864,15.386228
qwen3_235b:abc386_e:185:fwd,-5.487913,-4.0738177,5.487913,-0.032053836,0.82841396,factor_2,qwen3_235b:abc386_e:185:fwd,1585,qwen3_235b:abc386_e:185,abc386_e,qwen3_235b,fwd,medium,A,1.7248155,1.7283074,-7.4613,-0.6863353
gemini_2.5_flash_lite:3223:43:fwd,-5.4898515,-4.075756,5.4898515,0.8042279,1.305724,factor_2,gemini_2.5_flash_lite:3223:43:fwd,1054,gemini_2.5_flash_lite:3223:43,3223,gemini_2.5_flash_lite,fwd,medium,A,3.3110359,3.3117094,-10.566707,2.4151945
gemini_2.5_flash:abc312_e:147:fwd,-5.5082517,-4.0941563,5.5082517,0.8181942,1.3032656,factor_2,gemini_2.5_flash:abc312_e:147:fwd,728,gemini_2.5_flash:abc312_e:147,abc312_e,gemini_2.5_flash,fwd,medium,A,3.3306086,3.3312597,-10.6234255,2.435113
gemini_2.5_flash:2848:310:fwd,-5.508728,-4.0946326,5.508728,0.855528,4.3922,factor_2,gemini_2.5_flash:2848:310:fwd,891,gemini_2.5_flash:2848:310,2848,gemini_2.5_flash,fwd,hard,A,1.7880594,1.791369,-7.6057158,-0.5835495
claude_3.7_sonnet:abc361_e:139:bwd,-5.512808,-4.0987124,5.512808,-2.9311953,-2.897069,factor_1,claude_3.7_sonnet:abc361_e:139:bwd,139,claude_3.7_sonnet:abc361_e:139,abc361_e,claude_3.7_sonnet,bwd,easy,B,16.188538,16.181297,-35.814056,27.61663
claude_4_opus:abc359_c:146:fwd,-5.514869,-4.100774,5.514869,2.4956205,-0.20483169,factor_1,claude_4_opus:abc359_c:146:fwd,1764,claude_4_opus:abc359_c:146,abc359_c,claude_4_opus,fwd,easy,A,2.9647324,2.9658332,-9.913807,1.7122593
claude_3.7_sonnet:3495:55:fwd,-5.534481,-4.1203856,5.534481,0.54600984,-0.57402927,factor_2,claude_3.7_sonnet:3495:55:fwd,55,claude_3.7_sonnet:3495:55,3495,claude_3.7_sonnet,fwd,easy,A,7.5368547,7.534258,-18.887531,10.646761
gemini_2.5_pro:3551:31:fwd,-5.548707,-4.1346116,5.548707,2.165345,0.08700009,factor_1,gemini_2.5_pro:3551:31:fwd,356,gemini_2.5_pro:3551:31,3551,gemini_2.5_pro,fwd,easy,A,3.0745316,3.0754905,-10.162573,1.8933496
claude_3.7_sonnet:abc391_e:314:fwd,-5.55389,-4.139795,5.55389,0.8595179,4.4234257,factor_2,claude_3.7_sonnet:abc391_e:314:fwd,314,claude_3.7_sonnet:abc391_e:314,abc391_e,claude_3.7_sonnet,fwd,easy,A,1.7961562,1.7994432,-7.6667037,-0.61288595
gemini_2.5_flash_lite:abc352_e:264:fwd,-5.5564475,-4.142352,5.5564475,5.5678015,1.0838667,factor_1,gemini_2.5_flash_lite:abc352_e:264:fwd,1275,gemini_2.5_flash_lite:abc352_e:264,abc352_e,gemini_2.5_flash_lite,fwd,hard,A,1.9988511,2.0016227,-8.065533,-0.21917152
claude_4_opus:3466:41:fwd,-5.5588584,-4.144763,5.5588584,0.8451766,1.3033444,factor_2,claude_4_opus:3466:41:fwd,1659,claude_4_opus:3466:41,3466,claude_4_opus,fwd,easy,A,3.3838024,3.3843932,-10.778173,2.488648
gemini_2.5_pro:3680:50:bwd,-5.559604,-4.145509,5.559604,-4.5325418,1.2863972,factor_1,gemini_2.5_pro:3680:50:bwd,375,gemini_2.5_pro:3680:50,3680,gemini_2.5_pro,bwd,hard,B,7.75559,7.7528615,-19.341118,11.0501
claude_3.7_sonnet:abc360_c:292:fwd,-5.5628486,-4.148753,5.5628486,-0.033794474,0.83951634,factor_2,claude_3.7_sonnet:abc360_c:292:fwd,292,claude_3.7_sonnet:abc360_c:292,abc360_c,claude_3.7_sonnet,fwd,easy,A,1.7450444,1.7484767,-7.5757675,-0.7217386
claude_3.7_sonnet:abc399_c:175:fwd,-5.580425,-4.1663294,5.580425,-0.03418778,0.8421877,factor_2,claude_3.7_sonnet:abc399_c:175:fwd,175,claude_3.7_sonnet:abc399_c:175,abc399_c,claude_3.7_sonnet,fwd,medium,A,1.7498442,1.7532626,-7.602724,-0.72993445
gemini_2.5_pro:3716:61:fwd,-5.587198,-4.1731024,5.587198,0.8251241,1.3216994,factor_2,gemini_2.5_pro:3716:61:fwd,386,gemini_2.5_pro:3716:61,3716,gemini_2.5_pro,fwd,medium,A,3.412138,3.412697,-10.861988,2.5157838
gemini_2.5_pro:arc187_b:189:fwd,-5.589528,-4.1754327,5.589528,0.543865,-0.5695957,factor_2,gemini_2.5_pro:arc187_b:189:fwd,514,gemini_2.5_pro:arc187_b:189,arc187_b,gemini_2.5_pro,fwd,medium,A,8.0125675,8.0096855,-19.874416,11.523552
qwen3_235b:3739:86:fwd,-5.597178,-4.1830826,5.597178,2.206185,0.077202104,factor_1,qwen3_235b:3739:86:fwd,1486,qwen3_235b:3739:86,3739,qwen3_235b,fwd,medium,A,3.120969,3.12187,-10.301949,1.9357829
gemini_2.5_pro:3229:208:bwd,-5.599332,-4.1852365,5.599332,-3.576526,1.1690918,factor_1,gemini_2.5_pro:3229:208:bwd,533,gemini_2.5_pro:3229:208,3229,gemini_2.5_pro,bwd,hard,B,6.4950404,6.493098,-16.911709,8.541235
claude_4_opus:3653:61:bwd,-5.613619,-4.1995234,5.613619,-3.1216486,-1.1217304,factor_1,claude_4_opus:3653:61:bwd,1679,claude_4_opus:3653:61,3653,claude_4_opus,bwd,medium,B,14.265161,14.258898,-32.146965,23.747917
gemini_2.5_pro:abc356_e:110:fwd,-5.616175,-4.20208,5.616175,-0.03503924,0.8475053,factor_2,gemini_2.5_pro:abc356_e:110:fwd,435,gemini_2.5_pro:abc356_e:110,abc356_e,gemini_2.5_pro,fwd,easy,A,1.7595866,1.762977,-7.6575146,-0.74664474
gemini_2.5_pro:3080:205:bwd,-5.617997,-4.203902,5.617997,-3.537289,1.1597029,factor_1,gemini_2.5_pro:3080:205:bwd,530,gemini_2.5_pro:3080:205,3080,gemini_2.5_pro,bwd,hard,B,6.3546762,6.3528256,-16.65544,8.247637
