item_id,difficulty,difficulty_centered,easiness_z,loading_factor_1,dominant_factor,item_id_meta,selected_order,pair_id,question_id,split,ordering,difficulty_meta,gold,difficulty_laplace_se,difficulty_centered_laplace_se,difficulty_centered_laplace_lo,difficulty_centered_laplace_hi
gemini_2.5_flash_lite:3649:128:fwd,-7.6465526,-6.010801,7.6465526,-1.6912454,factor_1,gemini_2.5_flash_lite:3649:128:fwd,1139,gemini_2.5_flash_lite:3649:128,3649,gemini_2.5_flash_lite,fwd,medium,A,3.7002707,3.6994467,-13.261717,1.2401147
qwen3_235b:3805:106:fwd,-7.6513686,-6.015617,7.6513686,-1.6928056,factor_1,qwen3_235b:3805:106:fwd,1506,qwen3_235b:3805:106,3805,qwen3_235b,fwd,easy,A,3.7046525,3.7038252,-13.275114,1.2438807
gemini_2.5_pro:3402:14:fwd,-7.66707,-6.031318,7.66707,-1.6962948,factor_1,gemini_2.5_pro:3402:14:fwd,339,gemini_2.5_pro:3402:14,3402,gemini_2.5_pro,fwd,medium,A,3.7187898,3.7179523,-13.318504,1.2558684
gemini_2.5_flash:3522:348:bwd,-7.676282,-6.04053,7.676282,2.8845618,factor_1,gemini_2.5_flash:3522:348:bwd,929,gemini_2.5_flash:3522:348,3522,gemini_2.5_flash,bwd,easy,B,5.4608936,5.4589305,-16.740034,4.6589737
gemini_2.5_flash_lite:1883_C:1:bwd,-7.689432,-6.0536804,7.689432,2.8830755,factor_1,gemini_2.5_flash_lite:1883_C:1:bwd,1012,gemini_2.5_flash_lite:1883_C:1,1883_C,gemini_2.5_flash_lite,bwd,medium,B,5.480505,5.47853,-16.7916,4.6842384
gemini_2.5_flash:3184:22:bwd,-7.701612,-6.0658603,7.701612,2.8943362,factor_1,gemini_2.5_flash:3184:22:bwd,603,gemini_2.5_flash:3184:22,3184,gemini_2.5_flash,bwd,easy,B,5.4974203,5.4954357,-16.836914,4.705194
gemini_2.5_flash:3716:103:fwd,-7.710807,-6.075055,7.710807,-6.875124,factor_1,gemini_2.5_flash:3716:103:fwd,684,gemini_2.5_flash:3716:103,3716,gemini_2.5_flash,fwd,medium,A,3.559135,3.5584152,-13.049549,0.89943886
claude_4_sonnet:3438:59:bwd,-7.715204,-6.079452,7.715204,2.9123263,factor_1,claude_4_sonnet:3438:59:bwd,1877,claude_4_sonnet:3438:59,3438,claude_4_sonnet,bwd,easy,B,5.5138793,5.5118847,-16.882746,4.723842
claude_4_opus:3786:80:bwd,-7.7235365,-6.087785,7.7235365,2.900343,factor_1,claude_4_opus:3786:80:bwd,1698,claude_4_opus:3786:80,3786,claude_4_opus,bwd,medium,B,5.529613,5.5276093,-16.921898,4.7463293
claude_4_sonnet:abc364_c:210:fwd,-7.724979,-6.089227,7.724979,-1.7078645,factor_1,claude_4_sonnet:abc364_c:210:fwd,2028,claude_4_sonnet:abc364_c:210,abc364_c,claude_4_sonnet,fwd,easy,A,3.7712185,3.770343,-13.479099,1.3006454
gemini_2.5_flash_lite:3654:129:fwd,-7.7272873,-6.0915356,7.7272873,-7.0390644,factor_1,gemini_2.5_flash_lite:3654:129:fwd,1140,gemini_2.5_flash_lite:3654:129,3654,gemini_2.5_flash_lite,fwd,hard,A,3.6609619,3.6601667,-13.265463,1.0823913
claude_4_sonnet:abc395_f:260:fwd,-7.7317214,-6.0959697,7.7317214,-1.7099378,factor_1,claude_4_sonnet:abc395_f:260:fwd,2078,claude_4_sonnet:abc395_f:260,abc395_f,claude_4_sonnet,fwd,medium,A,3.7774642,3.7765844,-13.4980755,1.3061357
gemini_2.5_flash:3356:38:bwd,-7.7421484,-6.1063967,7.7421484,2.9097662,factor_1,gemini_2.5_flash:3356:38:bwd,619,gemini_2.5_flash:3356:38,3356,gemini_2.5_flash,bwd,easy,B,5.556425,5.554405,-16.99303,4.780238
qwen3_235b:arc189_d:215:fwd,-7.744358,-6.1086063,7.744358,-6.9305773,factor_1,qwen3_235b:arc189_d:215:fwd,1615,qwen3_235b:arc189_d:215,arc189_d,qwen3_235b,fwd,hard,A,3.6017504,3.6009986,-13.166564,0.9493513
gemini_2.5_flash:abc388_f:264:fwd,-7.746748,-6.1109962,7.746748,-6.9867716,factor_1,gemini_2.5_flash:abc388_f:264:fwd,845,gemini_2.5_flash:abc388_f:264,abc388_f,gemini_2.5_flash,fwd,medium,A,3.638377,3.6375983,-13.240688,1.0186963
claude_4_opus:arc194_a:195:bwd,-7.747944,-6.112192,7.747944,7.6860843,factor_1,claude_4_opus:arc194_a:195:bwd,1813,claude_4_opus:arc194_a:195,arc194_a,claude_4_opus,bwd,medium,B,2.8449876,2.8448515,-11.688101,-0.536283
gemini_2.5_flash:3600:77:fwd,-7.747988,-6.1122365,7.747988,-6.9388065,factor_1,gemini_2.5_flash:3600:77:fwd,658,gemini_2.5_flash:3600:77,3600,gemini_2.5_flash,fwd,easy,A,3.607842,3.607086,-13.182125,0.9576521
claude_3.7_sonnet:abc368_f:145:bwd,-7.7524047,-6.116653,7.7524047,2.9111745,factor_1,claude_3.7_sonnet:abc368_f:145:bwd,145,claude_3.7_sonnet:abc368_f:145,abc368_f,claude_3.7_sonnet,bwd,easy,B,5.571853,5.5698247,-17.03351,4.800204
gemini_2.5_pro:3496:27:fwd,-7.763573,-6.1278214,7.763573,-6.953049,factor_1,gemini_2.5_pro:3496:27:fwd,352,gemini_2.5_pro:3496:27,3496,gemini_2.5_pro,fwd,hard,A,3.6194491,3.6186845,-13.220444,0.96480036
claude_4_sonnet:3033:24:fwd,-7.7764497,-6.140698,7.7764497,-3.483419,factor_1,claude_4_sonnet:3033:24:fwd,1842,claude_4_sonnet:3033:24,3033,claude_4_sonnet,fwd,medium,A,1.4904107,1.4920238,-9.065064,-3.2163312
gemini_2.5_flash:3438:342:bwd,-7.783401,-6.1476493,7.783401,2.91837,factor_1,gemini_2.5_flash:3438:342:bwd,923,gemini_2.5_flash:3438:342,3438,gemini_2.5_flash,bwd,easy,B,5.6181793,5.616123,-17.15525,4.8599524
gemini_2.5_pro:3794:72:fwd,-7.786744,-6.1509924,7.786744,-4.5156326,factor_1,gemini_2.5_pro:3794:72:fwd,397,gemini_2.5_pro:3794:72,3794,gemini_2.5_pro,fwd,hard,A,1.4354284,1.4371564,-8.967819,-3.3341658
gemini_2.5_flash_lite:abc326_e:220:bwd,-7.7946134,-6.1588616,7.7946134,7.9378405,factor_1,gemini_2.5_flash_lite:abc326_e:220:bwd,1231,gemini_2.5_flash_lite:abc326_e:220,abc326_e,gemini_2.5_flash_lite,bwd,medium,B,2.9064293,2.9062383,-11.855089,-0.46263456
claude_4_sonnet:abc355_d:201:fwd,-7.808907,-6.1731553,7.808907,-1.7265211,factor_1,claude_4_sonnet:abc355_d:201:fwd,2019,claude_4_sonnet:abc355_d:201,abc355_d,claude_4_sonnet,fwd,easy,A,3.8487666,3.8478358,-13.714913,1.3686028
gemini_2.5_flash:3261:28:bwd,-7.844487,-6.2087355,7.844487,2.942089,factor_1,gemini_2.5_flash:3261:28:bwd,609,gemini_2.5_flash:3261:28,3261,gemini_2.5_flash,bwd,hard,B,5.7093544,5.7072453,-17.394936,4.9774656
gemini_2.5_flash_lite:3291:51:bwd,-7.856158,-6.220406,7.856158,7.8030047,factor_1,gemini_2.5_flash_lite:3291:51:bwd,1062,gemini_2.5_flash_lite:3291:51,3291,gemini_2.5_flash_lite,bwd,easy,B,2.893728,2.8935483,-11.891761,-0.5490513
qwen3_235b:3784:100:fwd,-7.8648777,-6.229126,7.8648777,-1.7391665,factor_1,qwen3_235b:3784:100:fwd,1500,qwen3_235b:3784:100,3784,qwen3_235b,fwd,easy,A,3.9013765,3.9004085,-13.873926,1.4156747
gemini_2.5_flash_lite:3298:54:fwd,-7.8710985,-6.235347,7.8710985,-1.7390485,factor_1,gemini_2.5_flash_lite:3298:54:fwd,1065,gemini_2.5_flash_lite:3298:54,3298,gemini_2.5_flash_lite,fwd,easy,A,3.907073,3.906101,-13.891305,1.4206114
claude_4_opus:abc377_e:162:fwd,-7.881213,-6.2454615,7.881213,-4.5920386,factor_1,claude_4_opus:abc377_e:162:fwd,1780,claude_4_opus:abc377_e:162,abc377_e,claude_4_opus,fwd,medium,A,1.4419676,1.4436817,-9.075078,-3.4158452
claude_3.7_sonnet:arc195_a:324:fwd,-7.886937,-6.2511854,7.886937,-7.0740247,factor_1,claude_3.7_sonnet:arc195_a:324:fwd,324,claude_3.7_sonnet:arc195_a:324,arc195_a,claude_3.7_sonnet,fwd,hard,A,3.7183073,3.7174702,-13.537427,1.0350561
gemini_2.5_pro:abc400_d:177:fwd,-7.8908763,-6.2551246,7.8908763,-1.7446892,factor_1,gemini_2.5_pro:abc400_d:177:fwd,502,gemini_2.5_pro:abc400_d:177,abc400_d,gemini_2.5_pro,fwd,hard,A,3.9260209,3.9250357,-13.9481945,1.4379454
qwen3_235b:abc375_c:160:fwd,-7.8934164,-6.2576647,7.8934164,-7.05867,factor_1,qwen3_235b:abc375_c:160:fwd,1560,qwen3_235b:abc375_c:160,abc375_c,qwen3_235b,fwd,hard,A,3.7085216,3.7076917,-13.52474,1.0094113
gemini_2.5_flash_lite:abc371_a:305:bwd,-7.907827,-6.272075,7.907827,7.797438,factor_1,gemini_2.5_flash_lite:abc371_a:305:bwd,1316,gemini_2.5_flash_lite:abc371_a:305,abc371_a,gemini_2.5_flash_lite,bwd,easy,B,2.897725,2.8975418,-11.951258,-0.5928931
claude_4_sonnet:3402:53:fwd,-7.9109316,-6.27518,7.9109316,-7.1512265,factor_1,claude_4_sonnet:3402:53:fwd,1871,claude_4_sonnet:3402:53,3402,claude_4_sonnet,fwd,hard,A,3.7709274,3.7700522,-13.664482,1.1141224
gemini_2.5_flash_lite:abc368_d:299:fwd,-7.9204993,-6.2847476,7.9204993,-7.0538077,factor_1,gemini_2.5_flash_lite:abc368_d:299:fwd,1310,gemini_2.5_flash_lite:abc368_d:299,abc368_d,gemini_2.5_flash_lite,fwd,easy,A,3.7073505,3.7065213,-13.54953,0.98003435
qwen3_235b:abc357_e:147:fwd,-7.9208646,-6.285113,7.9208646,-7.216266,factor_1,qwen3_235b:abc357_e:147:fwd,1547,qwen3_235b:abc357_e:147,abc357_e,qwen3_235b,fwd,medium,A,3.806993,3.8060918,-13.745052,1.1748271
claude_4_sonnet:abc301_d:129:bwd,-7.9250455,-6.289294,7.9250455,8.056483,factor_1,claude_4_sonnet:abc301_d:129:bwd,1947,claude_4_sonnet:abc301_d:129,abc301_d,claude_4_sonnet,bwd,easy,B,2.961135,2.960896,-12.092649,-0.4859376
gemini_2.5_flash:3354:37:bwd,-7.9307647,-6.295013,7.9307647,7.8092914,factor_1,gemini_2.5_flash:3354:37:bwd,618,gemini_2.5_flash:3354:37,3354,gemini_2.5_flash,bwd,hard,B,2.9037738,2.903585,-11.98604,-0.60398626
gemini_2.5_pro:abc397_f:174:bwd,-7.934826,-6.299074,7.934826,8.03277,factor_1,gemini_2.5_pro:abc397_f:174:bwd,499,gemini_2.5_pro:abc397_f:174,abc397_f,gemini_2.5_pro,bwd,easy,B,2.9611006,2.9608617,-12.102364,-0.49578524
claude_4_opus:abc366_e:151:fwd,-7.9533467,-6.317595,7.9533467,-7.177639,factor_1,claude_4_opus:abc366_e:151:fwd,1769,claude_4_opus:abc366_e:151,abc366_e,claude_4_opus,fwd,hard,A,3.796617,3.7957234,-13.757214,1.1220231
claude_4_sonnet:3794:124:bwd,-7.953991,-6.318239,7.953991,2.9797223,factor_1,claude_4_sonnet:3794:124:bwd,1942,claude_4_sonnet:3794:124,3794,claude_4_sonnet,bwd,medium,B,5.8772774,5.875071,-17.833378,5.1969004
claude_4_sonnet:3454:62:fwd,-7.9759264,-6.3401747,7.9759264,-1.7624671,factor_1,claude_4_sonnet:3454:62:fwd,1880,claude_4_sonnet:3454:62,3454,claude_4_sonnet,fwd,easy,A,4.007686,4.006644,-14.193197,1.5128474
claude_3.7_sonnet:abc400_c:319:fwd,-7.982046,-6.3462944,7.982046,-7.2403665,factor_1,claude_3.7_sonnet:abc400_c:319:fwd,319,claude_3.7_sonnet:abc400_c:319,abc400_c,claude_3.7_sonnet,fwd,easy,A,3.839063,3.838139,-13.869047,1.1764584
qwen3_235b:abc394_d:199:fwd,-8.003189,-6.3674374,8.003189,-7.13223,factor_1,qwen3_235b:abc394_d:199:fwd,1599,qwen3_235b:abc394_d:199,abc394_d,qwen3_235b,fwd,hard,A,3.7738287,3.7729514,-13.762423,1.0275474
claude_4_opus:abc353_c:140:fwd,-8.02978,-6.3940287,8.02978,-7.2512646,factor_1,claude_4_opus:abc353_c:140:fwd,1758,claude_4_opus:abc353_c:140,abc353_c,claude_4_opus,fwd,hard,A,3.858678,3.8577402,-13.9552,1.1671424
claude_4_sonnet:3104:28:fwd,-8.039041,-6.403289,8.039041,-1.7758867,factor_1,claude_4_sonnet:3104:28:fwd,1846,claude_4_sonnet:3104:28,3104,claude_4_sonnet,fwd,easy,A,4.069407,4.0683227,-14.377201,1.5706239
gemini_2.5_flash:abc338_a:177:fwd,-8.062271,-6.4265194,8.062271,-3.6027927,factor_1,gemini_2.5_flash:abc338_a:177:fwd,758,gemini_2.5_flash:abc338_a:177,abc338_a,gemini_2.5_flash,fwd,medium,A,1.5167178,1.5182782,-9.402345,-3.450694
gemini_2.5_flash:abc389_e:267:fwd,-8.070661,-6.434909,8.070661,-3.6095119,factor_1,gemini_2.5_flash:abc389_e:267:fwd,848,gemini_2.5_flash:abc389_e:267,abc389_e,gemini_2.5_flash,fwd,medium,A,1.5172249,1.5187844,-9.411726,-3.4580913
gemini_2.5_flash_lite:abc318_d:204:fwd,-8.07498,-6.439228,8.07498,-7.339426,factor_1,gemini_2.5_flash_lite:abc318_d:204:fwd,1215,gemini_2.5_flash_lite:abc318_d:204,abc318_d,gemini_2.5_flash_lite,fwd,hard,A,3.919321,3.9183404,-14.119175,1.2407193
gemini_2.5_flash:abc388_d:262:bwd,-8.0877495,-6.4519978,8.0877495,1.1756305,factor_1,gemini_2.5_flash:abc388_d:262:bwd,843,gemini_2.5_flash:abc388_d:262,abc388_d,gemini_2.5_flash,bwd,medium,B,3.7582014,3.7573354,-13.816376,0.91237974
gemini_2.5_flash_lite:3573:111:bwd,-8.10574,-6.469988,8.10574,1.1778692,factor_1,gemini_2.5_flash_lite:3573:111:bwd,1122,gemini_2.5_flash_lite:3573:111,3573,gemini_2.5_flash_lite,bwd,easy,B,3.7710304,3.7701552,-13.859492,0.91951656
gemini_2.5_flash_lite:abc309_b:187:fwd,-8.108847,-6.473095,8.108847,-7.264029,factor_1,gemini_2.5_flash_lite:abc309_b:187:fwd,1198,gemini_2.5_flash_lite:abc309_b:187,abc309_b,gemini_2.5_flash_lite,fwd,hard,A,3.883613,3.8826575,-14.083103,1.1369138
gemini_2.5_flash:3680:94:bwd,-8.118375,-6.482623,8.118375,3.0625906,factor_1,gemini_2.5_flash:3680:94:bwd,675,gemini_2.5_flash:3680:94,3680,gemini_2.5_flash,bwd,easy,B,6.1295877,6.1272373,-18.492008,5.526762
gemini_2.5_flash:3658:358:bwd,-8.1275835,-6.491832,8.1275835,1.1812744,factor_1,gemini_2.5_flash:3658:358:bwd,939,gemini_2.5_flash:3658:358,3658,gemini_2.5_flash,bwd,easy,B,3.7869532,3.7860665,-13.912522,0.92885876
gemini_2.5_flash_lite:3223:43:fwd,-8.127684,-6.491932,8.127684,-3.6381671,factor_1,gemini_2.5_flash_lite:3223:43:fwd,1054,gemini_2.5_flash_lite:3223:43,3223,gemini_2.5_flash_lite,fwd,medium,A,1.5221398,1.5236895,-9.478363,-3.5055003
gemini_2.5_flash_lite:2952:22:bwd,-8.14378,-6.508028,8.14378,8.059744,factor_1,gemini_2.5_flash_lite:2952:22:bwd,1033,gemini_2.5_flash_lite:2952:22,2952,gemini_2.5_flash_lite,bwd,medium,B,3.0115447,3.0112622,-12.410102,-0.6059542
claude_3.7_sonnet:abc389_d:310:bwd,-8.151566,-6.515814,8.151566,1.1840689,factor_1,claude_3.7_sonnet:abc389_d:310:bwd,310,claude_3.7_sonnet:abc389_d:310,abc389_d,claude_3.7_sonnet,bwd,medium,B,3.8041375,3.8032386,-13.970161,0.93853426
gemini_2.5_flash:3783:121:fwd,-8.156094,-6.520342,8.156094,-4.7469497,factor_1,gemini_2.5_flash:3783:121:fwd,702,gemini_2.5_flash:3783:121,3783,gemini_2.5_flash,fwd,medium,A,1.4511229,1.4528174,-9.367865,-3.6728196
gemini_2.5_flash:abc363_c:209:fwd,-8.191651,-6.5558996,8.191651,-7.3124475,factor_1,gemini_2.5_flash:abc363_c:209:fwd,790,gemini_2.5_flash:abc363_c:209,abc363_c,gemini_2.5_flash,fwd,hard,A,3.9308193,3.9298306,-14.258368,1.1465683
claude_3.7_sonnet:3387:41:bwd,-8.193916,-6.5581646,8.193916,8.113083,factor_1,claude_3.7_sonnet:3387:41:bwd,41,claude_3.7_sonnet:3387:41,3387,claude_3.7_sonnet,bwd,easy,B,3.03552,3.035217,-12.507191,-0.60913897
gemini_2.5_flash_lite:3243:48:bwd,-8.1996565,-6.563905,8.1996565,1.1905057,factor_1,gemini_2.5_flash_lite:3243:48:bwd,1059,gemini_2.5_flash_lite:3243:48,3243,gemini_2.5_flash_lite,bwd,medium,B,3.8391712,3.838247,-14.086869,0.9590597
gemini_2.5_pro:arc192_d:195:fwd,-8.211452,-6.5757,8.211452,-3.6766293,factor_1,gemini_2.5_pro:arc192_d:195:fwd,520,gemini_2.5_pro:arc192_d:195,arc192_d,gemini_2.5_pro,fwd,easy,A,1.5297236,1.5312586,-9.576967,-3.5744328
gemini_2.5_flash:abc321_e:158:bwd,-8.21693,-6.5811787,8.21693,8.047421,factor_1,gemini_2.5_flash:abc321_e:158:bwd,739,gemini_2.5_flash:abc321_e:158,abc321_e,gemini_2.5_flash,bwd,easy,B,3.013,3.0127163,-12.486103,-0.67625475
claude_4_opus:abc395_f:182:fwd,-8.218429,-6.582677,8.218429,-1.8147746,factor_1,claude_4_opus:abc395_f:182:fwd,1800,claude_4_opus:abc395_f:182,abc395_f,claude_4_opus,fwd,easy,A,4.2501283,4.248922,-14.910563,1.7452097
gemini_2.5_flash:3751:112:bwd,-8.224556,-6.5888042,8.224556,8.028588,factor_1,gemini_2.5_flash:3751:112:bwd,693,gemini_2.5_flash:3751:112,3751,gemini_2.5_flash,bwd,hard,B,3.005067,3.00479,-12.478193,-0.6994157
gemini_2.5_flash:abc330_c:375:bwd,-8.232129,-6.5963774,8.232129,8.303636,factor_1,gemini_2.5_flash:abc330_c:375:bwd,956,gemini_2.5_flash:abc330_c:375,abc330_c,gemini_2.5_flash,bwd,easy,B,3.0906775,3.0903277,-12.6534195,-0.5393348
claude_3.7_sonnet:arc185_b:179:bwd,-8.2384405,-6.602689,8.2384405,3.108745,factor_1,claude_3.7_sonnet:arc185_b:179:bwd,179,claude_3.7_sonnet:arc185_b:179,arc185_b,claude_3.7_sonnet,bwd,hard,B,6.3248606,6.3224,-18.994595,5.789216
claude_3.7_sonnet:arc182_a:322:fwd,-8.24989,-6.6141386,8.24989,-4.8029327,factor_1,claude_3.7_sonnet:arc182_a:322:fwd,322,claude_3.7_sonnet:arc182_a:322,arc182_a,claude_3.7_sonnet,fwd,medium,A,1.454597,1.4562843,-9.468456,-3.7598214
gemini_2.5_flash:abc346_d:187:bwd,-8.255145,-6.6193933,8.255145,3.0969071,factor_1,gemini_2.5_flash:abc346_d:187:bwd,768,gemini_2.5_flash:abc346_d:187,abc346_d,gemini_2.5_flash,bwd,easy,B,6.3618083,6.359327,-19.083675,5.8448877
gemini_2.5_flash:3739:361:fwd,-8.272681,-6.6369295,8.272681,-4.8124747,factor_1,gemini_2.5_flash:3739:361:fwd,942,gemini_2.5_flash:3739:361,3739,gemini_2.5_flash,fwd,medium,A,1.4548689,1.4565556,-9.491778,-3.7820804
claude_4_sonnet:2849:9:fwd,-8.282644,-6.6468925,8.282644,-7.461115,factor_1,claude_4_sonnet:2849:9:fwd,1827,claude_4_sonnet:2849:9,2849,claude_4_sonnet,fwd,easy,A,4.05112,4.050048,-14.584987,1.2912016
gemini_2.5_flash_lite:abc340_d:241:fwd,-8.282998,-6.6472464,8.282998,-7.6828647,factor_1,gemini_2.5_flash_lite:abc340_d:241:fwd,1252,gemini_2.5_flash_lite:abc340_d:241,abc340_d,gemini_2.5_flash_lite,fwd,medium,A,4.135056,4.133927,-14.749743,1.4552507
qwen3_235b:2854:6:fwd,-8.288533,-6.6527815,8.288533,-1.8292601,factor_1,qwen3_235b:2854:6:fwd,1406,qwen3_235b:2854:6,2854,qwen3_235b,fwd,easy,A,4.322799,4.321544,-15.123008,1.8174448
gemini_2.5_flash_lite:2857:12:bwd,-8.290631,-6.6548796,8.290631,1.2032477,factor_1,gemini_2.5_flash_lite:2857:12:bwd,1023,gemini_2.5_flash_lite:2857:12,2857,gemini_2.5_flash_lite,bwd,medium,B,3.906611,3.9056392,-14.309933,1.0001736
gemini_2.5_flash:3654:89:fwd,-8.292851,-6.6570997,8.292851,-7.3930054,factor_1,gemini_2.5_flash:3654:89:fwd,670,gemini_2.5_flash:3654:89,3654,gemini_2.5_flash,fwd,medium,A,4.0051746,4.004134,-14.505203,1.1910033
gemini_2.5_flash_lite:abc312_d:195:fwd,-8.294541,-6.6587896,8.294541,-7.377273,factor_1,gemini_2.5_flash_lite:abc312_d:195:fwd,1206,gemini_2.5_flash_lite:abc312_d:195,abc312_d,gemini_2.5_flash_lite,fwd,hard,A,3.99268,3.9916482,-14.48242,1.1648412
claude_4_sonnet:3653:95:fwd,-8.319465,-6.683713,8.319465,-1.836577,factor_1,claude_4_sonnet:3653:95:fwd,1913,claude_4_sonnet:3653:95,3653,claude_4_sonnet,fwd,easy,A,4.355386,4.3541093,-15.217768,1.8503418
claude_4_opus:abc360_d:147:fwd,-8.319924,-6.6841726,8.319924,-3.7308502,factor_1,claude_4_opus:abc360_d:147:fwd,1765,claude_4_opus:abc360_d:147,abc360_d,claude_4_opus,fwd,medium,A,1.5392765,1.5407927,-9.704126,-3.664219
claude_4_opus:abc318_c:107:fwd,-8.326429,-6.6906776,8.326429,-3.733627,factor_1,claude_4_opus:abc318_c:107:fwd,1725,claude_4_opus:abc318_c:107,abc318_c,claude_4_opus,fwd,medium,A,1.5398914,1.5414064,-9.711834,-3.669521
gemini_2.5_flash_lite:3744:154:bwd,-8.329757,-6.694005,8.329757,8.145789,factor_1,gemini_2.5_flash_lite:3744:154:bwd,1165,gemini_2.5_flash_lite:3744:154,3744,gemini_2.5_flash_lite,bwd,easy,B,3.0590305,3.0587075,-12.689072,-0.69893837
qwen3_235b:3460:40:fwd,-8.340297,-6.704545,8.340297,-7.537136,factor_1,qwen3_235b:3460:40:fwd,1440,qwen3_235b:3460:40,3460,qwen3_235b,fwd,medium,A,4.1132913,4.112177,-14.764412,1.3553219
claude_3.7_sonnet:3328:212:fwd,-8.350595,-6.7148438,8.350595,-4.8611116,factor_1,claude_3.7_sonnet:3328:212:fwd,212,claude_3.7_sonnet:3328:212,3328,claude_3.7_sonnet,fwd,easy,A,1.4580055,1.4596856,-9.575828,-3.85386
claude_4_sonnet:3411:56:bwd,-8.35591,-6.7201586,8.35591,3.1325762,factor_1,claude_4_sonnet:3411:56:bwd,1874,claude_4_sonnet:3411:56,3411,claude_4_sonnet,bwd,easy,B,6.533655,6.5310774,-19.52107,6.0807533
gemini_2.5_pro:abc341_f:97:fwd,-8.362797,-6.727045,8.362797,-1.8453395,factor_1,gemini_2.5_pro:abc341_f:97:fwd,422,gemini_2.5_pro:abc341_f:97,abc341_f,gemini_2.5_pro,fwd,easy,A,4.4012294,4.3999233,-15.350895,1.8968048
gemini_2.5_pro:3411:16:fwd,-8.362859,-6.727107,8.362859,-1.8470552,factor_1,gemini_2.5_pro:3411:16:fwd,341,gemini_2.5_pro:3411:16,3411,gemini_2.5_pro,fwd,medium,A,4.401517,4.4002104,-15.35152,1.8973055
qwen3_235b:abc389_e:191:fwd,-8.367348,-6.731596,8.367348,-7.4491177,factor_1,qwen3_235b:abc389_e:191:fwd,1591,qwen3_235b:abc389_e:191,abc389_e,qwen3_235b,fwd,hard,A,4.058253,4.057176,-14.683661,1.2204695
qwen3_235b:abc381_e:172:fwd,-8.381332,-6.7455807,8.381332,-7.444126,factor_1,qwen3_235b:abc381_e:172:fwd,1572,qwen3_235b:abc381_e:172,abc381_e,qwen3_235b,fwd,hard,A,4.0552945,4.0542197,-14.691852,1.2006903
gemini_2.5_flash:abc400_d:289:fwd,-8.386131,-6.7503796,8.386131,-7.426105,factor_1,gemini_2.5_flash:abc400_d:289:fwd,870,gemini_2.5_flash:abc400_d:289,abc400_d,gemini_2.5_flash,fwd,hard,A,4.039714,4.0386496,-14.666133,1.1653738
gemini_2.5_pro:3805:221:bwd,-8.404812,-6.76906,8.404812,3.1579165,factor_1,gemini_2.5_pro:3805:221:bwd,546,gemini_2.5_pro:3805:221,3805,gemini_2.5_pro,bwd,easy,B,6.614957,6.6123343,-19.729237,6.1911154
claude_3.7_sonnet:abc383_c:304:fwd,-8.411761,-6.7760096,8.411761,-7.557263,factor_1,claude_3.7_sonnet:abc383_c:304:fwd,304,claude_3.7_sonnet:abc383_c:304,abc383_c,claude_3.7_sonnet,fwd,hard,A,4.146195,4.145058,-14.900324,1.3483047
gemini_2.5_flash_lite:3261:49:fwd,-8.422333,-6.786581,8.422333,-7.5631595,factor_1,gemini_2.5_flash_lite:3261:49:fwd,1060,gemini_2.5_flash_lite:3261:49,3261,gemini_2.5_flash_lite,fwd,easy,A,4.1527367,4.1515956,-14.923709,1.3505468
gemini_2.5_pro:abc377_f:138:bwd,-8.429188,-6.793436,8.429188,1.2225585,factor_1,gemini_2.5_pro:abc377_f:138:bwd,463,gemini_2.5_pro:abc377_f:138,abc377_f,gemini_2.5_pro,bwd,easy,B,4.011652,4.0106072,-14.654226,1.0673542
qwen3_235b:abc321_e:121:fwd,-8.435302,-6.79955,8.435302,-7.4622746,factor_1,qwen3_235b:abc321_e:121:fwd,1521,qwen3_235b:abc321_e:121,abc321_e,qwen3_235b,fwd,hard,A,4.0736704,4.0725827,-14.781813,1.1827121
claude_3.7_sonnet:abc382_d:303:fwd,-8.445135,-6.8093834,8.445135,-1.8645496,factor_1,claude_3.7_sonnet:abc382_d:303:fwd,303,claude_3.7_sonnet:abc382_d:303,abc382_d,claude_3.7_sonnet,fwd,easy,A,4.4900236,4.4886594,-15.607156,1.988389
claude_4_opus:3559:48:fwd,-8.453602,-6.81785,8.453602,-7.4868574,factor_1,claude_4_opus:3559:48:fwd,1666,claude_4_opus:3559:48,3559,claude_4_opus,fwd,medium,A,4.096589,4.0954857,-14.845002,1.209302
claude_4_opus:abc329_d:122:fwd,-8.463678,-6.8279266,8.463678,-1.8679333,factor_1,claude_4_opus:abc329_d:122:fwd,1740,claude_4_opus:abc329_d:122,abc329_d,claude_4_opus,fwd,easy,A,4.510151,4.508774,-15.665124,2.0092707
gemini_2.5_pro:abc368_f:234:bwd,-8.496173,-6.860421,8.496173,3.1884265,factor_1,gemini_2.5_pro:abc368_f:234:bwd,559,gemini_2.5_pro:abc368_f:234,abc368_f,gemini_2.5_pro,bwd,easy,B,6.7777357,6.775023,-20.139465,6.418624
gemini_2.5_flash:arc196_b:301:fwd,-8.542166,-6.906414,8.542166,-7.6045637,factor_1,gemini_2.5_flash:arc196_b:301:fwd,882,gemini_2.5_flash:arc196_b:301,arc196_b,gemini_2.5_flash,fwd,hard,A,4.205674,4.2044973,-15.147229,1.3344011
